robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
928,0,0,0.1,1,1.0,12,1.0,1.0,13,12,0,0,0,0.07142857142857142,14,1,14,0.0,0,0.5147994218690036,0.8163398004816258,0.7500277999830086,0.7995760478641066,0.2276098069782205,0.9576324247238202,0.9081165763910934,0.8805683813223336,0,0,0.0
929,0,0,0.05,1,1.0,28,1.0,1.0,29,28,0,1,0,0.03333333333333333,30,1,30,0.3333333333333333,0,0.468385174093881,0.8950597722590008,0.7116825172120452,0.8926835024801828,0.5236881479203468,0.9383985333537045,0.8796339047814656,0.9112083891111727,1.0,0.034482758620689655,0.0
930,0,0,0.05263157894736842,1,1.0,26,0.3333333333333333,0.9230769230769231,25,24,2,0,0,0.19047619047619047,4,21,28,0.0,0.3076923076923077,0.7187967671382801,0.8157300287603482,0.282669465029734,0.8872664527617404,0.5480526609370681,0.7854200051623291,0.8862941556562274,0.8342582212203777,0,0,0.0
931,0,0,0.15384615384615385,2,0.8823529411764706,15,0.37254901960784315,0.8823529411764706,17,15,1,1,0,0.17647058823529413,3,17,19,0.25,0.125,0.6755471320855517,0.8445306564180178,0.5106322372008352,0.8472464941510216,0.8942240329488287,0.9237659624383903,0.8645815786253365,0.8772579881603947,1.0,0.11764705882352941,0.0
932,0,0,0.08333333333333333,1,1.0,15,1.0,1.0,16,15,0,1,0,0.058823529411764705,17,1,17,0.3333333333333333,0,0.8178126584620029,0.8105303093705377,0.31736694745070104,0.9276748563274927,0.6226409965938285,0.9400535277914974,0.9301754130261995,0.9048646395571303,1.0,0.0625,0.0
933,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,0,0,0.043478260869565216,23,1,23,0.0,0,0.634292674502386,0.8994480644347532,0.5746710239840196,0.9252969396293054,0.6631308574429006,0.9256061689994145,0.8377324547069006,0.9175558333950482,0,0,0.0
934,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.7321037948200466,0.9273109982486978,0.6820903653581875,0.9650462341314207,0.49521206347589575,0.9234442925379914,0.911185959635774,0.9418478103490945,1.0,0.05263157894736842,0.0
935,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,1,0,0.043478260869565216,23,1,23,0.3333333333333333,0,0.468385174093881,0.9127104983276108,0.6605606909842243,0.9132718551993003,0.5827570256738607,0.9212556397888889,0.8660570444553357,0.9158299487957791,1.0,0.045454545454545456,0.0
936,0,0,0.1,1,1.0,13,1.0,1.0,14,13,0,1,0,0.06666666666666667,1,15,15,0.3333333333333333,0,0.34547862826161974,0.9296592151718367,0.7379154313150961,0.8317257155489309,0.7100177000696484,0.9440866951964971,0.9188620008499798,0.9117557115282933,1.0,0.14285714285714285,0.0
937,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,0,0,0.05263157894736842,19,1,19,0.0,0,0.6337333369781948,0.7847945926940529,0.7644796943901018,0.8534239381697655,0.6287094312364984,0.9326679434931727,0.8377324547069006,0.8692849554860734,0,0,0.0
938,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,0,0,0.03125,32,1,32,0.0,0,0.634292674502386,0.7856408858002595,0.7901360334596327,0.8523895932093283,0.49506070921021983,0.9439725855748002,0.8464454912020005,0.8764091777390214,0,0,0.0
939,0,0,0.17647058823529413,3,0.8695652173913043,20,0.38461538461538464,0.7391304347826086,20,17,4,0,0,0.38461538461538464,13,5,25,0.0,0.2857142857142857,0.3831002034060376,0.9030013828532262,0.5879634517171312,0.951752015036312,0.6226409965938285,0.9187180320824897,0.9049868118139889,0.9273050696607879,0,0,0.0
940,0,0,0.058823529411764705,1,1.0,23,1.0,1.0,24,23,0,0,0,0.04,1,25,25,0.0,0,0.7794402268272123,0.9124812620043552,0.5862806141370055,0.9371756447871362,0.5652848269864721,0.9053593505728517,0.9049868118139889,0.9194597439908114,0,0,0.0
941,0,0,0.08333333333333333,1,1.0,16,1.0,0.75,13,12,4,2,0,0.05555555555555555,18,1,18,0.18181818181818182,0,0.6181190415619462,0.9439636122531876,0.5727776714854851,0.8121538462397149,0.4149731565425242,0.9239915806527618,0.8246646000828541,0.905680949182138,0.5384615384615384,0.23076923076923078,0.0
942,0,0,0.058823529411764705,1,1.0,23,0.2777777777777778,0.782608695652174,18,18,6,5,0,0.2777777777777778,5,18,25,0.3125,0.11764705882352941,0.8095330980512744,0.8997386734191232,0.49560073227651047,0.964462718888771,0.7410750817424876,0.9065583410074323,0.8751902533085969,0.9301639448554783,0.05555555555555555,0.16666666666666666,0.0
943,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.634292674502386,0.7127868032234078,0.8049354716124594,0.9134708520889998,0.782591055512088,0.9218580355698281,0.8645815786253365,0.8711535919567039,1.0,0.3157894736842105,0.0
944,0,0,0.14285714285714285,1,1.0,8,1.0,1.0,9,8,0,1,0,0.1,1,10,10,0.3333333333333333,0,0.5486179356379153,0.8887192176681189,0.6639182405509628,0.8747778393637765,0.8705650803858138,0.7701402533410158,0.8877213731162811,0.8511398951244773,1.0,0.5555555555555556,0.0
945,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.7427855065254099,0.9353401571002131,0.4607293104062082,0.8861547019518383,0.6972609524313406,0.9152556399005893,0.8220141474014014,0.9143383194171635,0,0,0.0
946,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.891271842896883,0.49506070921021983,0.9554308243346572,0.8645815786253365,0.9013885438730883,1.0,0.07142857142857142,0.0
947,0,0,0.06666666666666667,1,1.0,20,1.0,0.85,17,17,4,4,0,0.045454545454545456,1,22,22,0.3333333333333333,0,0.7817380913441925,0.8967413275245842,0.637198570917715,0.945382789779149,0.5864670399598542,0.8444864372526265,0.7254867596738399,0.9033420027103576,0.2647058823529412,0.4117647058823529,0.0
948,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,0,0,0.043478260869565216,23,1,23,0.0,0,0.634292674502386,0.8994480644347532,0.5746710239840196,0.9252969396293054,0.6631308574429006,0.9256061689994145,0.8377324547069006,0.9175558333950482,0,0,0.0
949,0,0,0.0625,1,1.0,22,0.18181818181818182,0.9090909090909091,21,20,2,1,0,0.9166666666666666,11,12,24,0.14285714285714285,0.18181818181818182,0.6757786758733427,0.8829564004085066,0.28774448602974323,0.9158895080903012,0.6972609524313406,0.959914126466441,0.9071545925813761,0.9260887157232798,1.0,0.047619047619047616,0.0
950,0,0,0.16666666666666666,2,0.8666666666666667,13,0.2125,0.8,14,12,2,1,0,0.8,10,8,17,0.16666666666666666,0,0.5914553050701506,0.8355748423557856,0.44081183451131906,0.9400924619825394,0.8584264328805651,0.9385700899610545,0.8877213731162811,0.9143883240046999,1.0,0.5,0.0
951,0,0,0.16666666666666666,2,0.9375,15,0.5294117647058824,0.9375,17,15,0,0,0,0.11764705882352941,17,2,18,0.0,0,0.7427855065254099,0.8699301698411006,0.6092997052600729,0.8803128291524197,0.6972609524313406,0.8731346403958932,0.7996642407294816,0.8745241863115677,0,0,0.0
952,0,0,0.06666666666666667,1,1.0,20,0.4583333333333333,0.85,18,17,3,1,0,0.3333333333333333,4,12,22,0.1111111111111111,0,0.6574322410945934,0.9191621754246798,0.6092997052600729,0.9441257485299899,0.573837652036876,0.935065913077507,0.9049868118139889,0.9335041502222257,1.0,0.05555555555555555,0.0
953,0,0,0.041666666666666664,1,1.0,34,1.0,1.0,35,34,0,1,0,0.027777777777777776,36,1,36,0.3333333333333333,0,0.7321037948200466,0.931390540944734,0.6820903653581875,0.960948167638309,0.49521206347589575,0.9164214828541516,0.9049868118139889,0.9390790728216265,1.0,0.08571428571428572,0.0
954,0,0,0.2857142857142857,4,0.7368421052631579,14,0.21875,0.6842105263157895,17,13,3,2,0,0.6666666666666666,8,12,21,0.3333333333333333,0,0.5647415702336972,0.9182170838067223,0.7500277999830086,0.9156592468180355,0.6790111849284267,0.9654669743669847,0.9354721322588029,0.937688985537641,0.5294117647058824,0.17647058823529413,0.0
955,0,0,0.04,1,1.0,35,1.0,1.0,36,35,0,1,0,0.02702702702702703,37,1,37,0.3333333333333333,0,0.634292674502386,0.8322486974879699,0.8424051054897006,0.9072378397516823,0.6631308574429006,0.9139266747299838,0.8377324547069006,0.8890941804838655,1.0,0.05555555555555555,0.0
956,0,0,0.09090909090909091,1,1.0,14,0.38095238095238093,0.9285714285714286,14,13,1,1,0,0.21428571428571427,3,14,16,0.2,0,0.5207316832650303,0.9113149141436552,0.46866011995832507,0.8143851377089022,0.8705650803858138,0.9413301237921005,0.8877213731162811,0.8997672608606898,1.0,0.21428571428571427,0.0
957,0,0,0.08333333333333333,1,1.0,15,0.37777777777777777,0.9333333333333333,15,14,1,1,0,0.2,15,3,17,0.2,0,0.634292674502386,0.8121269408516443,0.5106322372008352,0.9318049366462489,0.8705650803858138,0.9390019657199482,0.8645815786253365,0.9064358077158498,1.0,0.4,0.0
958,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.634292674502386,0.8221918831394408,0.7789315887971948,0.8244986707207638,0.49506070921021983,0.9439234008550871,0.8377324547069006,0.8773145022614031,0,0,0.0
959,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.7538518389713075,0.9341319545345049,0.4049208504160154,0.8925927539962755,0.5864670399598542,0.9072206190218272,0.8862941556562274,0.9129243787762024,0,0,0.0
960,0,0,0.041666666666666664,1,1.0,33,0.35353535353535354,0.9090909090909091,31,30,3,0,0,0.09090909090909091,33,3,35,0.0,0,0.7794402268272123,0.921054718342598,0.5862806141370055,0.9277832202613625,0.5652848269864721,0.9057113315870012,0.9049868118139889,0.9186454329976949,0,0,0.0
961,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.891271842896883,0.49506070921021983,0.9554308243346572,0.8645815786253365,0.9013885438730883,1.0,0.07142857142857142,0.0
962,0,0,0.05555555555555555,1,1.0,24,0.30952380952380953,0.9166666666666666,23,22,2,1,0,0.19047619047619047,4,21,26,0.14285714285714285,0.16666666666666666,0.6757786758733427,0.8901553986713863,0.7500277999830086,0.8968619709289996,0.212259545499133,0.8986653602342446,0.9188620008499798,0.8952833259368121,1.0,0.08695652173913043,0.0
963,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6755471320855517,0.9312006167325859,0.6092997052600729,0.9363343578160229,0.6972609524313406,0.9517418404361692,0.9049868118139889,0.9403885505223607,1.0,0.08,0.0
964,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.7321037948200466,0.9146771438430087,0.571470341542822,0.879940422211616,0.5652848269864721,0.8800441414269679,0.8862941556562274,0.8927312013795762,0,0,0.0
965,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,27,1,27,0.3333333333333333,0,0.6755471320855517,0.9080263822686646,0.5650796120994045,0.9330700383804919,0.6599509745125844,0.9495438898389494,0.9049868118139889,0.9321268065221082,1.0,0.038461538461538464,0.0
966,0,0,0.043478260869565216,1,1.0,32,1.0,0.90625,30,29,3,1,0,0.029411764705882353,1,34,34,0.1111111111111111,0,0.6356142202869678,0.8217795268489528,0.8049354716124594,0.9243463696491256,0.49506070921021983,0.9408959877903058,0.8516579571004974,0.9060474652576137,1.0,0.06666666666666667,0.0
967,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.7321037948200466,0.9146771438430087,0.571470341542822,0.879940422211616,0.5652848269864721,0.8800441414269679,0.8862941556562274,0.8927312013795762,0,0,0.0
968,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,1,22,22,0.0,0,0.7427855065254099,0.9536070304853241,0.5862806141370055,0.8675041874802609,0.6972609524313406,0.9249144801502085,0.9538357876203978,0.9220895458144835,0,0,0.0
969,0,0,0.125,1,1.0,9,0.4074074074074074,0.8888888888888888,9,8,1,0,0,0.3333333333333333,9,3,11,0.0,0,0.8396524336889394,0.8966348064503755,0.5923669505546418,0.941974388039108,0.716597974290875,0.9744852709355899,0.9358797917709061,0.9460059917253094,0,0,0.0
970,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,26,1,26,0.3333333333333333,0,0.4884320061721552,0.8370993551413575,0.7500277999830086,0.8185834993514666,0.2263050958429694,0.9489196118532531,0.9101692171334012,0.8830706414941145,1.0,0.04,0.0
971,0,0,0.07142857142857142,1,1.0,18,0.25,0.7777777777777778,15,14,4,1,0,0.3125,5,16,20,0.09090909090909091,0,0.17250126886555078,0.9342793341248543,0.6820903653581875,0.9125262772592017,0.7201672589423875,0.9607383642375138,0.959726217453,0.9389019775714188,1.0,0.06666666666666667,0.0
972,0,0,0.1111111111111111,2,0.92,23,0.5192307692307693,0.8,21,20,5,5,0,0.07692307692307693,2,26,27,0.38461538461538464,0,0.6356142202869678,0.9143007721287165,0.5738794372021869,0.9219678533470508,0.65570747174808,0.8888303730888581,0.7892519316464844,0.909305534122428,0.047619047619047616,0.23809523809523808,0.0
973,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.13788124426844084,0.9415706291122449,0.6558004445838811,0.9175831771511708,0.6631308574429006,0.9468191923519734,0.9570461470641471,0.9364160205731844,0,0,0.0
974,0,0,0.07142857142857142,1,1.0,19,0.4375,0.7894736842105263,16,15,4,5,0,0.75,8,6,21,0.45454545454545453,0,0.8280737186767564,0.9495552936134951,0.5000639709970507,0.9530199397153668,0.7881023531639869,0.9460595439756144,0.7440387608268197,0.9496208029524149,0.125,0.0625,0.0
975,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.7775726127203638,0.7789315887971948,0.8266206761010122,0.49506070921021983,0.9441771370124922,0.8377324547069006,0.86767125312717,0,0,0.0
976,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6349534473946769,0.8944900684966333,0.8424051054897006,0.9031061462516607,0.6631308574429006,0.8975297075886763,0.7954874829629786,0.8984313467687806,0,0,0.0
977,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,1,21,21,0.0,0,0.7538518389713075,0.9316336849811575,0.4049208504160154,0.8926264013399616,0.5864670399598542,0.9022463394917083,0.8862941556562274,0.910311971496895,0,0,0.0
978,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,1,0,0.043478260869565216,1,23,23,0.3333333333333333,0,0.5651825265400083,0.8746415451063996,0.4856807738035217,0.8910194144421241,0.4791771638341059,0.8942602689133176,0.8377324547069006,0.8869157115377707,1.0,0.045454545454545456,0.0
979,0,0,0.05,1,1.0,28,0.12605042016806722,0.8928571428571429,26,25,3,0,0,0.8235294117647058,14,17,30,0.0,0,0.6670244296022436,0.9383190009411877,0.3746817226984951,0.9228162823082069,0.6477290124519964,0.9352565813834998,0.889158398279734,0.9324269463892774,0,0,0.0
980,0,0,0.1111111111111111,2,0.9583333333333334,23,0.52,0.9583333333333334,25,23,0,0,0,0.08,25,2,26,0.0,0,0.7427855065254099,0.8604697337092758,0.6092997052600729,0.9137781600713211,0.6972609524313406,0.9380276991664843,0.8796339047814656,0.9087928918228565,0,0,0.0
981,0,0,0.058823529411764705,1,1.0,23,1.0,1.0,24,23,0,0,0,0.04,25,1,25,0.0,0,0.7427855065254099,0.9403851007200937,0.5862806141370055,0.8639360211460004,0.6972609524313406,0.9203195525145572,0.9307196611390371,0.9130257026903252,0,0,0.0
982,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8895617213564586,0.8424051054897006,0.8994916216191107,0.6631308574429006,0.8927855125119987,0.7892519316464844,0.8940181831448241,0,0,0.0
983,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.5486179356379153,0.7941711559946922,0.6414734011831785,0.8850138434504623,0.6226409965938285,0.937164094303096,0.8877213731162811,0.8840265459108543,1.0,0.3157894736842105,0.0
984,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,20,1,20,0.0,0,0.5531470852975444,0.9036285074921152,0.6014105702374045,0.9265133864643887,0.5480526609370681,0.9181319584890111,0.8862941556562274,0.9165667907486063,0,0,0.0
985,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.7168174218811454,0.8538991142597541,0.5525662521540408,0.9404236760857485,0.7623581532627769,0.9100641293792734,0.8004354079197676,0.9071791540758222,0,0,0.0
986,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.5531470852975444,0.8432150474052503,0.637198570917715,0.8893141243449749,0.5480526609370681,0.8810601224150546,0.8758148334397634,0.8724580933256035,0,0,0.0
987,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,0,0,0.03225806451612903,31,1,31,0.0,0,0.634292674502386,0.7883096414240929,0.7854498089065363,0.852781231028167,0.49506070921021983,0.9460060296107877,0.8377324547069006,0.8784936415449808,0,0,0.0
988,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,27,1,27,0.3333333333333333,0,0.6755471320855517,0.9080263822686646,0.5650796120994045,0.9330700383804919,0.6599509745125844,0.9495438898389494,0.9049868118139889,0.9321268065221082,1.0,0.038461538461538464,0.0
989,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,1,0,0.05263157894736842,1,19,19,0.3333333333333333,0,0.634292674502386,0.7172133178888106,0.8397360566834896,0.9293625303302,0.782591055512088,0.9245268454045801,0.8645815786253365,0.8812556147949938,1.0,0.5555555555555556,0.0
990,0,0,0.07142857142857142,1,1.0,19,0.3684210526315789,0.9473684210526315,19,18,1,1,0,0.15789473684210525,3,19,21,0.2,0,0.6755471320855517,0.9515024450882488,0.5869442747441174,0.9035627566120183,0.47980230887799663,0.943528990817466,0.8820448107904005,0.9356333009168839,1.0,0.10526315789473684,0.0
991,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,0,0,0.05263157894736842,19,1,19,0.0,0,0.6337333369781948,0.7847945926940529,0.7644796943901018,0.8534239381697655,0.6287094312364984,0.9326679434931727,0.8377324547069006,0.8692849554860734,0,0,0.0
992,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.7321037948200466,0.9146771438430087,0.571470341542822,0.879940422211616,0.5652848269864721,0.8800441414269679,0.8862941556562274,0.8927312013795762,0,0,0.0
993,0,0,0.08333333333333333,1,1.0,15,1.0,0.8666666666666667,14,13,2,3,0,0.058823529411764705,17,1,17,0.42857142857142855,0,0.5486179356379153,0.9297871875831052,0.5535700665378707,0.8932530233091152,0.8318820470516795,0.8964435715480761,0.8582640027850776,0.9079382970372074,0.07142857142857142,0.14285714285714285,0.0
994,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.8683878285613321,0.8197839285626923,0.31736694745070104,0.9661100848345301,0.6226409965938285,0.9202338987379352,0.911185959635774,0.919595070512761,0,0,0.0
995,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6044873995251419,0.8086684705281019,0.6297934346206232,0.9068954891643117,0.5864670399598542,0.8433512217028181,0.7818933456278784,0.8581920712951574,0,0,0.0
996,0,0,0.11764705882352941,2,0.9565217391304348,22,0.23809523809523808,0.9130434782608695,23,21,1,0,0,0.23809523809523808,5,21,25,0.0,0,0.7427855065254099,0.9055198168407314,0.22673860737935816,0.8987066739378349,0.6972609524313406,0.9614504720780295,0.9156347536433246,0.9277871817505373,0,0,0.0
997,0,0,0.07142857142857142,1,1.0,19,1.0,0.8421052631578947,17,16,3,3,0,0.047619047619047616,21,1,21,0.3333333333333333,0,0.7794402268272123,0.9498668174030382,0.5862806141370055,0.9431277982267736,0.7410750817424876,0.8874801403557033,0.8226224430211073,0.9311888771727238,0.058823529411764705,0.058823529411764705,0.0
998,0,0,0.041666666666666664,1,1.0,34,1.0,1.0,35,34,0,1,0,0.027777777777777776,36,1,36,0.3333333333333333,0,0.634292674502386,0.7447247089786895,0.6524908972553349,0.9039828631292541,0.5864670399598542,0.8976589621319102,0.8464454912020005,0.8615406068238871,1.0,0.37142857142857144,0.0
999,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,33,1,33,0.3333333333333333,0,0.634292674502386,0.7770041698572451,0.7919335302048272,0.8630940227626156,0.5588508529020242,0.9535533777026551,0.8645815786253365,0.8846415041459639,1.0,0.125,0.0
1000,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.8911402060160054,0.49506070921021983,0.9554308243346572,0.8645815786253365,0.9013483100121116,1.0,0.07142857142857142,0.0
